save to:--->  ./data/res_0924/all\beta0.005_gamma0.1_meaboth_Qx0.001_Qp0.0001_Px_0.0025_Pp0.002_Rx0.005_N50_L20
beta estimate=0.9990378790832775, gamma estimate=0.009001184661804884
beta estimate=0.9990359540808141, gamma estimate=0.009003650838465549
beta estimate=0.9990370401473996, gamma estimate=0.00901648665578697
beta estimate=0.9990364753951914, gamma estimate=0.008972667004460588
beta estimate=0.9990429886848405, gamma estimate=0.008985654260799336
beta estimate=0.9990465641668118, gamma estimate=0.008940359894862804
beta estimate=0.9990439720979397, gamma estimate=0.008987757094930049
beta estimate=0.9990484455933115, gamma estimate=0.00894615790219827
beta estimate=0.9990471875553268, gamma estimate=0.008852436032450672
beta estimate=0.9990532237375946, gamma estimate=0.008894921709058812
beta estimate=0.9990528279838631, gamma estimate=0.008891911812391295
beta estimate=0.9990491324952301, gamma estimate=0.008783824972787735
beta estimate=0.9990421753989671, gamma estimate=0.008738198181594437
beta estimate=0.9990422517133416, gamma estimate=0.008700261306639645
beta estimate=0.9990370110132565, gamma estimate=0.008696573584870915
beta estimate=0.999046629019211, gamma estimate=0.008645810570246326
beta estimate=0.9990425305458914, gamma estimate=0.008734625803089646
beta estimate=0.9990434440558218, gamma estimate=0.00857249647044428
beta estimate=0.9990425537989878, gamma estimate=0.008627997285186706
beta estimate=0.999029099430073, gamma estimate=0.00862170630121939
beta estimate=0.999023253555404, gamma estimate=0.008641697689005634
beta estimate=0.999027773036522, gamma estimate=0.008657617005429663
beta estimate=0.9990249134797982, gamma estimate=0.008636882242231247
beta estimate=0.9990151364138908, gamma estimate=0.008653761065394283
beta estimate=0.9990062537536637, gamma estimate=0.008535986861449962
beta estimate=0.9990064121668563, gamma estimate=0.008522702050901554
beta estimate=0.9990066947191891, gamma estimate=0.008554843736117701
beta estimate=0.9990093318229664, gamma estimate=0.008505921382535753
beta estimate=0.9990204102027392, gamma estimate=0.008486158954399081
beta estimate=0.9990185981487258, gamma estimate=0.00849374320704488
beta estimate=0.9990242209771345, gamma estimate=0.00850500109971336
beta estimate=0.9990327974263712, gamma estimate=0.008512492818503303
beta estimate=0.9990312483477298, gamma estimate=0.008542986098925065
beta estimate=0.9990322869760748, gamma estimate=0.008432490661024417
beta estimate=0.9990300411681163, gamma estimate=0.008371991098867826
beta estimate=0.9990340618877024, gamma estimate=0.008419626875336705
beta estimate=0.9990291367569191, gamma estimate=0.008262690108621962
beta estimate=0.9990443896967142, gamma estimate=0.00827609150804276
beta estimate=0.9990309141141634, gamma estimate=0.008143430528608997
beta estimate=0.9990164875951826, gamma estimate=0.008258047701491189
beta estimate=0.9990092851391255, gamma estimate=0.008285419690306994
beta estimate=0.9990041061655051, gamma estimate=0.008286959925958626
beta estimate=0.9990000904451877, gamma estimate=0.008336084517723719
beta estimate=0.9989980777346177, gamma estimate=0.0082973906313219
beta estimate=0.9989942081431018, gamma estimate=0.008254236461151587
beta estimate=0.9989877923035565, gamma estimate=0.008189773662971023
beta estimate=0.9989895550504808, gamma estimate=0.008225172271913939
beta estimate=0.9989875176609363, gamma estimate=0.008252303578679676
beta estimate=0.9989873392604283, gamma estimate=0.008168512169345554
beta estimate=0.9989770891772991, gamma estimate=0.008151511339403505
beta estimate=0.9989823931691046, gamma estimate=0.008116080394337755
beta estimate=0.9989711751260806, gamma estimate=0.008196030451293357
beta estimate=0.998980574264406, gamma estimate=0.0081819007992876
beta estimate=0.9989765948154306, gamma estimate=0.008250050917875063
beta estimate=0.9989709124761115, gamma estimate=0.008333989897663152
beta estimate=0.9989622728027976, gamma estimate=0.008295005570603475
beta estimate=0.9989642561731027, gamma estimate=0.008281102214841685
beta estimate=0.9989608213365784, gamma estimate=0.008280399221968437
beta estimate=0.9989615641251914, gamma estimate=0.008232220195422857
beta estimate=0.9989739358454632, gamma estimate=0.008135688914828687
beta estimate=0.9989760052894772, gamma estimate=0.008116123341343318
beta estimate=0.9989746171280283, gamma estimate=0.008089448261320187
beta estimate=0.9989746673489143, gamma estimate=0.00808299766064463
beta estimate=0.9989724454136011, gamma estimate=0.00811126855036548
beta estimate=0.998974302213413, gamma estimate=0.00815515863498606
beta estimate=0.9989661271544761, gamma estimate=0.008121783874803556
beta estimate=0.9989641930095652, gamma estimate=0.008090305185346258
beta estimate=0.9989637311704729, gamma estimate=0.008046394821296599
beta estimate=0.9989682551502075, gamma estimate=0.00812080085928013
beta estimate=0.9989689770738173, gamma estimate=0.00817896925345668
beta estimate=0.9989665582346432, gamma estimate=0.008089012813942364
beta estimate=0.9989650056205963, gamma estimate=0.008105798445298074
beta estimate=0.9989660947477168, gamma estimate=0.008119121995775802
beta estimate=0.9989629381601921, gamma estimate=0.008102440397736665
beta estimate=0.9989595477802926, gamma estimate=0.008059270717987899
beta estimate=0.9989663872004948, gamma estimate=0.00806894171283401
beta estimate=0.9989673136594795, gamma estimate=0.00802148250874718
beta estimate=0.998962907011244, gamma estimate=0.008109766286956921
beta estimate=0.9989669572772262, gamma estimate=0.00814070519171528
beta estimate=0.9989592214481927, gamma estimate=0.008130260903389253
beta estimate=0.9989539922534358, gamma estimate=0.008181829157079656
beta estimate=0.9989521585964901, gamma estimate=0.008235136876019844
beta estimate=0.9989557553234609, gamma estimate=0.008277317927071592
beta estimate=0.9989549857238309, gamma estimate=0.008247246819574172
beta estimate=0.9989506846287703, gamma estimate=0.008202621588245973
beta estimate=0.9989492349148783, gamma estimate=0.008180277040585493
beta estimate=0.9989512878521591, gamma estimate=0.00821421192573124
beta estimate=0.9989517783727166, gamma estimate=0.008232778517018147
beta estimate=0.9989603225699046, gamma estimate=0.008272121131411847
beta estimate=0.9989569089786572, gamma estimate=0.00827415630284778
beta estimate=0.9989553943996325, gamma estimate=0.00825948988620756
beta estimate=0.998954480603667, gamma estimate=0.008262919571409677
beta estimate=0.998948560515589, gamma estimate=0.008253836786665525
beta estimate=0.9989507804202893, gamma estimate=0.008233552060904203
beta estimate=0.998954355693906, gamma estimate=0.008178847280026769
beta estimate=0.9989548456057173, gamma estimate=0.008212562571847493
beta estimate=0.9989523604071368, gamma estimate=0.00824874204006737
beta estimate=0.9989535798124501, gamma estimate=0.008214681857895145
beta estimate=0.9989546956890124, gamma estimate=0.008207597084381346
beta estimate=0.9989598372383828, gamma estimate=0.008236938583521314
beta estimate=0.9989581202146873, gamma estimate=0.008217513918510666
beta estimate=0.9989563242663277, gamma estimate=0.008189013761990493
beta estimate=0.9989575376834017, gamma estimate=0.008187330375123314
beta estimate=0.9989572940032676, gamma estimate=0.008192922679261472
beta estimate=0.9989601768051615, gamma estimate=0.008185151880447161
beta estimate=0.998958364566145, gamma estimate=0.008216976910886575
beta estimate=0.9989535428656446, gamma estimate=0.008184056088989033
beta estimate=0.9989533203962304, gamma estimate=0.00817320627125534
beta estimate=0.9989578582635874, gamma estimate=0.00816103343124952
beta estimate=0.9989601635468701, gamma estimate=0.008129594309321142
beta estimate=0.9989553954622463, gamma estimate=0.008126268218447974
beta estimate=0.9989539976434596, gamma estimate=0.008113860051692401
beta estimate=0.9989564731215068, gamma estimate=0.008113152952114233
beta estimate=0.9989574317759472, gamma estimate=0.008124674670609844
beta estimate=0.998957376283254, gamma estimate=0.008194936042183687
beta estimate=0.9989616887961568, gamma estimate=0.008254323586735723
beta estimate=0.9989581348251255, gamma estimate=0.0082261566154892
beta estimate=0.9989524318698753, gamma estimate=0.008205892350576893
beta estimate=0.9989523877830098, gamma estimate=0.008171634562416874
beta estimate=0.9989501233807739, gamma estimate=0.008179900954354613
beta estimate=0.9989470208708202, gamma estimate=0.008190858802062995
beta estimate=0.9989452222070254, gamma estimate=0.00820452363648616
beta estimate=0.998945541704777, gamma estimate=0.008194595389169335
beta estimate=0.9989435149791334, gamma estimate=0.008167795594186844
beta estimate=0.9989438058326573, gamma estimate=0.00819583982649208
beta estimate=0.9989446776094985, gamma estimate=0.008165592517190512
beta estimate=0.9989441444150158, gamma estimate=0.00815286996508674
beta estimate=0.9989453601087301, gamma estimate=0.008175597315496164
beta estimate=0.9989412410102712, gamma estimate=0.008185102100294273
beta estimate=0.998942084302805, gamma estimate=0.008182874676044782
beta estimate=0.9989413752903172, gamma estimate=0.008197408800077743
beta estimate=0.9989436711371766, gamma estimate=0.008211810398629948
beta estimate=0.9989429831948059, gamma estimate=0.008208112482817165
beta estimate=0.9989426738905905, gamma estimate=0.008157228986035547
beta estimate=0.9989435503910509, gamma estimate=0.008169228137091256
beta estimate=0.9989401715256359, gamma estimate=0.008195836311288784
beta estimate=0.9989412816461928, gamma estimate=0.008215971588948656
beta estimate=0.9989409595375343, gamma estimate=0.008204479964786293
beta estimate=0.9989429808294119, gamma estimate=0.008222143970844309
beta estimate=0.9989443874661681, gamma estimate=0.008213490421661584
beta estimate=0.9989465676598224, gamma estimate=0.008232804161222629
beta estimate=0.9989490698678727, gamma estimate=0.008220197428209453
beta estimate=0.9989520179688915, gamma estimate=0.008227835170555975
beta estimate=0.9989510770137469, gamma estimate=0.008223232218875665
beta estimate=0.9989497209359482, gamma estimate=0.008180177533683886
beta estimate=0.9989490103496502, gamma estimate=0.008205733470552923
beta estimate=0.9989483981357529, gamma estimate=0.008209345172281113
beta estimate=0.9989489811801715, gamma estimate=0.008167539909800181
beta estimate=0.9989493627935269, gamma estimate=0.00820304038919839
beta estimate=0.9989469711604033, gamma estimate=0.008208272081988544
beta estimate=0.9989475146882772, gamma estimate=0.008217972773583881
beta estimate=0.998948948946009, gamma estimate=0.008198357281015756
beta estimate=0.9989477423314754, gamma estimate=0.008174097958146054
beta estimate=0.9989460714513864, gamma estimate=0.008185126951660349
beta estimate=0.9989466214197849, gamma estimate=0.008184003046129651
beta estimate=0.9989413379232055, gamma estimate=0.00818588595531694
beta estimate=0.9989428183957967, gamma estimate=0.008208892283536995
beta estimate=0.9989380372613292, gamma estimate=0.008178682583839247
beta estimate=0.9989399458222603, gamma estimate=0.008188121610724908
beta estimate=0.9989384766274759, gamma estimate=0.00824449023052376
